Year,Month,DayofMonth,DepTime,ArrTime,AirTime,Origin,Dest,Distance,Price,Weather
2008,1,16,1515,1630,75.0,BWI,CLE,314,645.4924499135972,0
2008,1,16,1015,1130,75.0,BWI,CLE,314,1110.4040602048665,0
2008,1,16,2035,2150,75.0,BWI,CLE,314,126.78778384889084,1
2008,1,16,800,920,80.0,BWI,CLE,314,939.320430326691,0
2008,1,16,1305,1420,75.0,BWI,CMH,336,1597.7081845162134,0
2008,1,16,705,825,80.0,BWI,CMH,336,866.7813195651019,1
2008,1,16,1550,1710,80.0,BWI,CMH,336,1092.590857294415,1
2008,1,16,1045,1200,75.0,BWI,CMH,336,1954.5809615540174,1
2008,1,16,1945,2105,80.0,BWI,CMH,336,676.3776126570169,0
2008,1,16,815,1025,130.0,BWI,DEN,1491,744.5212975211372,0
2008,1,16,1305,1515,130.0,BWI,DEN,1491,917.448383091504,0
2008,1,16,1845,2055,130.0,BWI,DEN,1491,270.885057864204,1
2008,1,16,1625,1805,100.0,BWI,DTW,408,1181.3772350412828,0
2008,1,16,2035,2205,90.0,BWI,DTW,408,923.439889422489,0
2008,1,16,1020,1150,90.0,BWI,DTW,408,1348.950815206528,1
2008,1,16,830,1000,90.0,BWI,DTW,408,412.82830198650873,0
2008,1,16,2015,2255,160.0,BWI,FLL,925,1335.2962780955593,0
2008,1,16,635,915,160.0,BWI,FLL,925,873.7621120077728,1
2008,1,16,1440,1720,160.0,BWI,FLL,925,379.0666597927671,0
2008,1,16,1010,1255,165.0,BWI,FLL,925,567.9996668486503,0
2008,1,16,1800,2040,160.0,BWI,FLL,925,684.8051196129135,0
2008,1,16,655,935,160.0,BWI,HOU,1246,460.10223232830106,1
2008,1,16,1215,1455,160.0,BWI,HOU,1246,515.8084613672445,1
2008,1,16,2015,2255,160.0,BWI,HOU,1246,1469.4464564515586,0
2008,1,16,1645,1930,165.0,BWI,HOU,1246,117.8506562511748,1
2008,1,16,915,1105,110.0,BWI,IND,515,580.5304087722635,1
2008,1,16,1610,1800,110.0,BWI,IND,515,643.7696156784262,0
2008,1,16,1345,1535,110.0,BWI,IND,515,89.88606582217429,0
2008,1,16,1535,1635,60.0,BWI,ISP,220,618.996575804456,0
2008,1,16,1850,1950,60.0,BWI,ISP,220,962.1637058110473,1
2008,1,16,2040,2140,60.0,BWI,ISP,220,1745.516078470506,1
2008,1,16,720,820,60.0,BWI,ISP,220,621.6741860729785,0
2008,1,16,915,1015,60.0,BWI,ISP,220,233.0113828808328,0
2008,1,16,1115,1210,55.0,BWI,ISP,220,183.64325684240796,1
2008,1,16,1300,1400,60.0,BWI,ISP,220,1718.558603982396,1
2008,1,16,1655,1840,105.0,BWI,JAN,888,648.0622066150959,1
2008,1,16,920,1105,105.0,BWI,JAN,888,1900.4779073468185,0
2008,1,16,955,1200,125.0,BWI,JAX,663,810.2382126567624,1
2008,1,16,2000,2205,125.0,BWI,JAX,663,622.7135167749373,1
2008,1,16,700,910,130.0,BWI,JAX,663,481.7929959210514,0
2008,1,16,655,930,155.0,BWI,LAS,2106,142.62990400580685,0
2008,1,16,955,1225,150.0,BWI,LAS,2106,1715.5881024799717,1
2008,1,16,1920,2145,145.0,BWI,LAS,2106,484.75708187138264,1
2008,1,16,1045,1225,100.0,BWI,LIT,912,775.0545762030329,0
2008,1,16,1930,2125,115.0,BWI,MCI,967,175.46751764131312,0
2008,1,16,1305,1500,115.0,BWI,MCI,967,1432.0236097971283,1
2008,1,16,645,840,115.0,BWI,MCI,967,306.02898087924456,1
2008,1,16,840,1105,145.0,BWI,MCO,787,1603.3266553672402,0
2008,1,16,2015,2235,140.0,BWI,MCO,787,71.80497142288147,1
2008,1,16,1240,1505,145.0,BWI,MCO,787,952.4813026883393,1
2008,1,16,605,825,140.0,BWI,MCO,787,1685.0749461661007,1
2008,1,16,750,1015,145.0,BWI,MCO,787,153.38725249104255,0
2008,1,16,1700,1925,145.0,BWI,MCO,787,1916.0411241072698,1
2008,1,16,1015,1240,145.0,BWI,MCO,787,266.7045851596563,1
2008,1,16,1850,2110,140.0,BWI,MCO,787,1925.6048883406406,1
2008,1,16,1440,1705,145.0,BWI,MCO,787,930.3480906217228,1
2008,1,16,825,935,70.0,BWI,MDW,611,1579.1230610564673,1
2008,1,16,2100,2205,65.0,BWI,MDW,611,1268.847835544008,0
2008,1,16,1715,1825,70.0,BWI,MDW,611,361.7392280530422,1
2008,1,16,645,755,70.0,BWI,MDW,611,1755.2727158109403,1
2008,1,16,2025,2135,70.0,BWI,MDW,611,304.02808467324826,1
2008,1,16,1040,1145,65.0,BWI,MDW,611,1990.0623607607536,0
2008,1,16,1435,1540,65.0,BWI,MDW,611,685.8245765727256,1
2008,1,16,1320,1425,65.0,BWI,MDW,611,99.495392959329,0
2008,1,16,1505,1620,75.0,BWI,MHT,377,1636.0857921153645,1
2008,1,16,940,1055,75.0,BWI,MHT,377,1121.4519079718423,1
2008,1,16,2025,2140,75.0,BWI,MHT,377,1043.7622009361494,1
2008,1,16,1120,1235,75.0,BWI,MHT,377,987.7084346508544,1
2008,1,16,1325,1440,75.0,BWI,MHT,377,646.7490063854477,0
2008,1,16,1905,2020,75.0,BWI,MHT,377,1270.2944284388946,0
2008,1,16,620,735,75.0,BWI,MHT,377,899.2573214708989,0
2008,1,16,830,945,75.0,BWI,MHT,377,501.9826955571198,0
2008,1,16,1625,1745,80.0,BWI,MHT,377,231.66519514464926,0
2008,1,16,1805,1920,75.0,BWI,MHT,377,1747.8059257450639,1
2008,1,16,2120,2235,75.0,BWI,MHT,377,979.9528609980646,0
2008,1,16,850,1045,115.0,BWI,MSY,998,1836.7869643626323,1
2008,1,16,1700,1930,150.0,BWI,OKC,1180,1653.1845790787659,0
2008,1,16,1140,1230,50.0,BWI,ORF,159,985.6265507664169,0
2008,1,16,1730,1820,50.0,BWI,ORF,159,476.9739552912974,0
2008,1,16,2105,2155,50.0,BWI,ORF,159,383.31545662179684,1
2008,1,16,810,900,50.0,BWI,ORF,159,1137.1308976903836,0
2008,1,16,1505,1555,50.0,BWI,ORF,159,1099.7593948575773,1
2008,1,16,2000,2230,150.0,BWI,PBI,883,1611.1031542647172,1
2008,1,16,1735,2010,155.0,BWI,PBI,883,365.4854986420882,0
2008,1,16,1220,1455,155.0,BWI,PBI,883,736.3598482607761,1
2008,1,16,715,950,155.0,BWI,PBI,883,1792.9469679382023,1
2008,1,16,1240,1555,195.0,BWI,PHX,1999,1773.1284234758064,1
2008,1,16,840,1155,195.0,BWI,PHX,1999,1826.776795615809,0
2008,1,16,1505,1820,195.0,BWI,PHX,1999,430.43376201763056,1
2008,1,16,1825,2145,200.0,BWI,PHX,1999,703.3434063848317,0
2008,1,16,1920,2020,60.0,BWI,PIT,210,1297.6211194669258,1
2008,1,16,1200,1300,60.0,BWI,PIT,210,1477.4795391034947,1
2008,1,16,835,935,60.0,BWI,PIT,210,1685.753702081442,1
2008,1,16,650,800,70.0,BWI,PVD,328,1004.9210029225311,0
2008,1,16,725,835,70.0,BWI,PVD,328,1614.6049304078965,1
2008,1,16,1635,1745,70.0,BWI,PVD,328,1753.2257282914995,0
2008,1,16,1225,1330,65.0,BWI,PVD,328,1695.4699978145218,0
2008,1,16,1940,2050,70.0,BWI,PVD,328,1545.3097141096673,0
2008,1,16,1510,1620,70.0,BWI,PVD,328,904.5607026717598,1
2008,1,16,2025,2135,70.0,BWI,PVD,328,324.86823073656365,1
2008,1,16,1100,1205,65.0,BWI,PVD,328,776.9721431352098,0
2008,1,16,1805,1915,70.0,BWI,PVD,328,199.42023920357968,0
2008,1,16,920,1030,70.0,BWI,PVD,328,1260.3995523525784,1
2008,1,16,2125,2230,65.0,BWI,PVD,328,1094.5632999630127,0
2008,1,16,1345,1455,70.0,BWI,PVD,328,1749.5778401659807,1
2008,1,16,630,735,65.0,BWI,RDU,255,334.0405909012923,0
2008,1,16,1535,1640,65.0,BWI,RDU,255,620.3671626662949,0
2008,1,16,2015,2120,65.0,BWI,RDU,255,1931.7291900824061,1
2008,1,16,1835,1940,65.0,BWI,RDU,255,66.86337508203124,0
2008,1,16,915,1020,65.0,BWI,RDU,255,1128.958227394797,0
2008,1,16,1240,1345,65.0,BWI,RDU,255,208.93728838625788,0
2008,1,16,1015,1305,170.0,BWI,RSW,919,1824.8483123959418,1
2008,1,16,1705,1955,170.0,BWI,RSW,919,1533.540770859938,0
2008,1,16,1820,2110,170.0,BWI,SAN,2295,623.9753818540709,0
2008,1,16,1020,1310,170.0,BWI,SAN,2295,1876.4870948389537,0
2008,1,16,1045,1345,180.0,BWI,SAT,1407,1502.7256029593962,1
2008,1,16,1500,1800,180.0,BWI,SAT,1407,1634.9620961042729,0
2008,1,16,620,805,105.0,BWI,SDF,495,914.684415796891,0
2008,1,16,2035,2225,110.0,BWI,SDF,495,1056.7111875284786,1
2008,1,16,1640,1830,110.0,BWI,SDF,495,1362.2416196368724,1
2008,1,16,845,1035,110.0,BWI,SDF,495,1220.1461721916633,1
2008,1,16,1250,1440,110.0,BWI,SDF,495,813.5550154425799,0
2008,1,16,850,1150,180.0,BWI,SLC,1864,1037.5746196027485,1
2008,1,16,700,820,80.0,BWI,STL,737,852.6100557655534,0
2008,1,16,1005,1125,80.0,BWI,STL,737,136.0888992587922,1
2008,1,16,1345,1510,85.0,BWI,STL,737,1011.388364187512,0
2008,1,16,1920,2045,85.0,BWI,STL,737,1237.1520832029526,1
2008,1,16,1610,1735,85.0,BWI,STL,737,854.1606437930104,0
2008,1,16,740,1010,150.0,BWI,TPA,842,1701.1139964717415,0
2008,1,16,1840,2115,155.0,BWI,TPA,842,470.1917300297122,1
2008,1,16,1710,1945,155.0,BWI,TPA,842,1151.9361712786133,0
2008,1,16,1325,1555,150.0,BWI,TPA,842,958.6252424057307,0
2008,1,16,610,840,150.0,BWI,TPA,842,1125.1552760896932,0
2008,1,16,1020,1250,150.0,BWI,TPA,842,222.86837690396493,0
2008,1,16,2145,15,150.0,BWI,TPA,842,937.3441953510633,0
2008,1,16,1700,1735,35.0,CLE,BNA,448,988.9339534371293,0
2008,1,16,630,710,40.0,CLE,BNA,448,1039.186190644831,1
2008,1,16,1210,1320,70.0,CLE,BWI,314,1333.8822921169506,1
2008,1,16,2025,2140,75.0,CLE,BWI,314,1261.0567215045448,1
2008,1,16,700,815,75.0,CLE,BWI,314,603.9702420803766,0
2008,1,16,1640,1755,75.0,CLE,BWI,314,711.1966602615868,1
2008,1,16,1155,1340,105.0,CLE,LAS,1825,155.13523438402768,1
2008,1,16,940,1210,150.0,CLE,MCO,895,119.01418271120768,1
2008,1,16,1345,1615,150.0,CLE,MCO,895,542.1656249388795,1
2008,1,16,1915,1935,20.0,CLE,MDW,307,301.0312227071273,1
2008,1,16,835,855,20.0,CLE,MDW,307,1258.213733611678,0
2008,1,16,2040,2055,15.0,CLE,MDW,307,247.65989227894002,1
2008,1,16,1035,1050,15.0,CLE,MDW,307,332.9745719709558,1
2008,1,16,640,700,20.0,CLE,MDW,307,1623.5642039408037,0
2008,1,16,1310,1325,15.0,CLE,MDW,307,386.280802678903,0
2008,1,16,1630,1650,20.0,CLE,MDW,307,1820.0688719969107,1
2008,1,16,655,740,45.0,CLE,STL,487,1675.8553384339095,0
2008,1,16,1415,1455,40.0,CLE,STL,487,1548.4620047903718,1
2008,1,16,825,840,15.0,CMH,BNA,338,1381.6046176355853,1
2008,1,16,1635,1650,15.0,CMH,BNA,338,1091.324118033118,1
2008,1,16,1445,1555,70.0,CMH,BWI,336,1862.7014325624773,1
2008,1,16,2110,2215,65.0,CMH,BWI,336,1374.2162006946548,0
2008,1,16,1750,1900,70.0,CMH,BWI,336,266.21141719302443,0
2008,1,16,940,1050,70.0,CMH,BWI,336,402.91068613034685,1
2008,1,16,635,745,70.0,CMH,BWI,336,1422.526806225484,0
2008,1,16,1740,1915,95.0,CMH,LAS,1772,1357.5937761701252,1
2008,1,16,700,835,95.0,CMH,LAS,1772,577.8878473341641,0
2008,1,16,720,930,130.0,CMH,MCO,802,1314.0057723415466,0
2008,1,16,1120,1330,130.0,CMH,MCO,802,606.346650891256,0
2008,1,16,1715,1930,135.0,CMH,MCO,802,493.98528399110194,0
2008,1,16,1600,1610,10.0,CMH,MDW,284,143.21452002507834,0
2008,1,16,1015,1025,10.0,CMH,MDW,284,1626.7147519405871,0
2008,1,16,615,625,10.0,CMH,MDW,284,98.93532334387595,0
2008,1,16,850,900,10.0,CMH,MDW,284,813.9078030876461,1
2008,1,16,745,755,10.0,CMH,MDW,284,1030.648243418112,1
2008,1,16,1245,1255,10.0,CMH,MDW,284,1279.9156602720277,1
2008,1,16,1835,1845,10.0,CMH,MDW,284,432.3694492934318,1
2008,1,16,2125,2130,5.0,CMH,MDW,284,595.4629828607793,1
2008,1,16,710,830,80.0,CMH,PHL,405,631.5819285415024,0
2008,1,16,1845,2020,95.0,CMH,PHL,405,1834.959760403597,0
2008,1,16,1110,1230,80.0,CMH,PHL,405,181.8278258874357,0
2008,1,16,1255,1520,145.0,CMH,PHX,1671,732.2013803076079,0
2008,1,16,905,930,25.0,CMH,STL,410,932.4669897474874,1
2008,1,16,1500,1525,25.0,CMH,STL,410,1154.210247835319,1
2008,1,16,2015,2230,135.0,CMH,TPA,829,1984.2895710799462,0
2008,1,16,1225,1440,135.0,CMH,TPA,829,1513.6701174919074,1
2008,1,16,625,845,140.0,CMH,TPA,829,374.1092300760907,1
2008,1,16,615,705,50.0,CRP,HOU,187,1020.1976272456694,0
2008,1,16,940,1030,50.0,CRP,HOU,187,606.1029848522023,0
2008,1,16,1140,1230,50.0,CRP,HOU,187,991.5616003038513,1
2008,1,16,1410,1500,50.0,CRP,HOU,187,931.5822017877884,0
2008,1,16,1745,1835,50.0,CRP,HOU,187,1786.6644554504412,0
2008,1,16,1940,2030,50.0,CRP,HOU,187,1347.467108074513,1
2008,1,16,950,1040,50.0,DAL,ABQ,580,985.1262788073554,1
2008,1,16,1145,1235,50.0,DAL,ABQ,580,325.52563527181,0
2008,1,16,1915,2005,50.0,DAL,ABQ,580,874.4178304939221,1
2008,1,16,1405,1455,50.0,DAL,ABQ,580,558.4151811655954,1
2008,1,16,820,910,50.0,DAL,ABQ,580,1749.8643143048525,0
2008,1,16,1825,1915,50.0,DAL,ABQ,580,1315.8972964440306,0
2008,1,16,640,730,50.0,DAL,ABQ,580,1314.9388520963053,0
2008,1,16,715,805,50.0,DAL,ABQ,580,876.6855716359579,1
2008,1,16,1615,1705,50.0,DAL,ABQ,580,1616.7082683254418,0
2008,1,16,1115,1225,70.0,DAL,AMA,324,366.6580664179333,1
2008,1,16,1225,1335,70.0,DAL,AMA,324,244.9601497814551,0
2008,1,16,2020,2130,70.0,DAL,AMA,324,1790.2510391627948,0
2008,1,16,645,755,70.0,DAL,AMA,324,1999.0884151321397,1
2008,1,16,925,1035,70.0,DAL,AMA,324,1716.3546033568462,1
2008,1,16,745,855,70.0,DAL,AMA,324,1968.7878292186026,1
2008,1,16,1420,1530,70.0,DAL,AMA,324,1657.263314610973,1
2008,1,16,1705,1815,70.0,DAL,AMA,324,222.3800508906612,1
2008,1,16,1145,1235,50.0,DAL,AUS,189,1983.2745631593289,0
2008,1,16,1000,1050,50.0,DAL,AUS,189,1158.4152796650005,1
2008,1,16,2000,2050,50.0,DAL,AUS,189,685.7206624581623,1
2008,1,16,1735,1825,50.0,DAL,AUS,189,1825.999201744824,0
2008,1,16,725,815,50.0,DAL,AUS,189,422.9105204770344,0
2008,1,16,1400,1450,50.0,DAL,AUS,189,1015.9960830537135,0
2008,1,16,650,740,50.0,DAL,AUS,189,1792.2413339334637,1
2008,1,16,840,930,50.0,DAL,AUS,189,1339.1379218920072,1
2008,1,16,1830,1920,50.0,DAL,AUS,189,1492.060278305757,1
2008,1,16,1535,1625,50.0,DAL,AUS,189,1315.0289997402206,0
2008,1,16,2045,2135,50.0,DAL,AUS,189,930.7203277667465,1
2008,1,16,1300,1350,50.0,DAL,AUS,189,969.0811004177119,1
2008,1,16,1610,1700,50.0,DAL,AUS,189,1636.0779766521216,0
2008,1,16,1705,1840,95.0,DAL,BHM,587,515.8075412052433,0
2008,1,16,1335,1510,95.0,DAL,BHM,587,1398.3108203693466,0
2008,1,16,655,830,95.0,DAL,BHM,587,275.1694677437506,0
2008,1,16,820,905,45.0,DAL,ELP,562,1118.2550589675882,1
2008,1,16,1755,1840,45.0,DAL,ELP,562,972.9507974483082,0
2008,1,16,1950,2035,45.0,DAL,ELP,562,1990.5485035090276,1
2008,1,16,1325,1410,45.0,DAL,ELP,562,1801.983631264303,0
2008,1,16,1100,1145,45.0,DAL,ELP,562,1244.7265011431798,1
2008,1,16,705,750,45.0,DAL,ELP,562,1586.2522240948208,1
2008,1,16,700,800,60.0,DAL,HOU,239,797.9275521066016,1
2008,1,16,730,830,60.0,DAL,HOU,239,1444.2345554128408,0
2008,1,16,800,900,60.0,DAL,HOU,239,1419.4212717236035,0
2008,1,16,830,930,60.0,DAL,HOU,239,979.4543844074476,1
2008,1,16,900,1000,60.0,DAL,HOU,239,1902.1979039674466,1
2008,1,16,930,1030,60.0,DAL,HOU,239,151.44861564818126,1
2008,1,16,1000,1100,60.0,DAL,HOU,239,1165.6206020175978,1
2008,1,16,1100,1200,60.0,DAL,HOU,239,775.1591488362815,0
2008,1,16,1130,1230,60.0,DAL,HOU,239,121.90709278095491,0
2008,1,16,1200,1300,60.0,DAL,HOU,239,661.365528341645,1
2008,1,16,1230,1330,60.0,DAL,HOU,239,1554.2325204762813,1
2008,1,16,1300,1400,60.0,DAL,HOU,239,1257.5867684137406,1
2008,1,16,1330,1430,60.0,DAL,HOU,239,609.9134618199587,1
2008,1,16,1400,1500,60.0,DAL,HOU,239,973.6719552454598,0
2008,1,16,1430,1530,60.0,DAL,HOU,239,976.5895190804605,1
2008,1,16,1500,1600,60.0,DAL,HOU,239,1048.714458713133,1
2008,1,16,1530,1630,60.0,DAL,HOU,239,979.0393322798841,1
2008,1,16,1600,1700,60.0,DAL,HOU,239,1866.3780092956874,0
2008,1,16,1630,1730,60.0,DAL,HOU,239,1466.4796435143437,1
2008,1,16,1700,1800,60.0,DAL,HOU,239,1814.2283394104652,0
2008,1,16,1730,1830,60.0,DAL,HOU,239,264.8265604048534,1
2008,1,16,1800,1900,60.0,DAL,HOU,239,1140.8622938230458,1
2008,1,16,1830,1930,60.0,DAL,HOU,239,1704.7187950260081,1
2008,1,16,1900,2000,60.0,DAL,HOU,239,1385.9747826614498,0
2008,1,16,1930,2030,60.0,DAL,HOU,239,171.9642775462717,0
2008,1,16,2000,2100,60.0,DAL,HOU,239,1724.8212916708196,1
2008,1,16,2030,2130,60.0,DAL,HOU,239,1052.3230868395062,1
2008,1,16,2100,2200,60.0,DAL,HOU,239,726.6867702462133,0
2008,1,16,630,730,60.0,DAL,HOU,239,249.17709632554443,1
2008,1,16,615,710,55.0,DAL,HOU,239,1125.8640880440926,1
2008,1,16,850,955,65.0,DAL,LBB,293,1914.3815434172923,1
2008,1,16,1655,1800,65.0,DAL,LBB,293,1931.792221673286,1
2008,1,16,2050,2155,65.0,DAL,LBB,293,1073.0699370867928,0
2008,1,16,715,820,65.0,DAL,LBB,293,1573.4176434061112,1
2008,1,16,1010,1115,65.0,DAL,LBB,293,487.37981128897144,0
2008,1,16,1500,1605,65.0,DAL,LBB,293,1743.829001595871,0
2008,1,16,1210,1315,65.0,DAL,LBB,293,1275.085503108507,1
2008,1,16,1450,1550,60.0,DAL,LIT,296,1610.1740259084806,1
2008,1,16,2135,2235,60.0,DAL,LIT,296,1396.437873427152,1
2008,1,16,710,810,60.0,DAL,LIT,296,333.1765431371872,1
2008,1,16,1900,2000,60.0,DAL,LIT,296,605.613549718421,1
2008,1,16,1215,1315,60.0,DAL,LIT,296,697.5461218485395,1
2008,1,16,1620,1720,60.0,DAL,LIT,296,1349.3666385165207,0
2008,1,16,900,1000,60.0,DAL,LIT,296,808.910824261013,0
2008,1,16,745,855,70.0,DAL,MAF,319,1092.0365649026735,1
2008,1,16,1315,1425,70.0,DAL,MAF,319,1851.804421087408,1
2008,1,16,1550,1700,70.0,DAL,MAF,319,1948.6087327651107,0
2008,1,16,1820,1930,70.0,DAL,MAF,319,365.8882053100425,0
2008,1,16,1055,1205,70.0,DAL,MAF,319,1029.0979184723203,1
2008,1,16,2105,2215,70.0,DAL,MAF,319,227.10312925246686,1
2008,1,16,1355,1520,85.0,DAL,MCI,461,1178.684657691017,0
2008,1,16,1620,1745,85.0,DAL,MCI,461,757.747804769588,1
2008,1,16,1040,1205,85.0,DAL,MCI,461,1224.795698873096,1
2008,1,16,650,815,85.0,DAL,MCI,461,1778.6240231576328,1
2008,1,16,2005,2130,85.0,DAL,MCI,461,126.35575876848478,1
2008,1,16,815,940,85.0,DAL,MCI,461,829.203080170648,0
2008,1,16,1445,1600,75.0,DAL,MSY,437,689.7022112479817,1
2008,1,16,715,830,75.0,DAL,MSY,437,141.93105153023845,0
2008,1,16,1310,1425,75.0,DAL,MSY,437,1446.517015606656,0
2008,1,16,1815,1930,75.0,DAL,MSY,437,548.6015866821072,0
2008,1,16,955,1110,75.0,DAL,MSY,437,1666.9673195012397,0
2008,1,16,2005,2120,75.0,DAL,MSY,437,227.19299235492258,0
2008,1,16,1020,1110,50.0,DAL,OKC,181,974.8610892707887,0
2008,1,16,1740,1830,50.0,DAL,OKC,181,1368.5863436900622,0
2008,1,16,1425,1515,50.0,DAL,OKC,181,696.8165799700027,0
2008,1,16,800,850,50.0,DAL,OKC,181,1343.148248636153,1
2008,1,16,1955,2045,50.0,DAL,OKC,181,1558.343242317251,1
2008,1,16,1810,1910,60.0,DAL,SAT,248,1902.7526032765584,0
2008,1,16,620,720,60.0,DAL,SAT,248,1048.6492268230231,1
2008,1,16,925,1025,60.0,DAL,SAT,248,86.05597353001616,0
2008,1,16,1035,1135,60.0,DAL,SAT,248,509.2825140499748,0
2008,1,16,750,850,60.0,DAL,SAT,248,1655.4864099600616,1
2008,1,16,1925,2025,60.0,DAL,SAT,248,1568.2177859554395,0
2008,1,16,1255,1355,60.0,DAL,SAT,248,581.0871578248194,0
2008,1,16,700,800,60.0,DAL,SAT,248,734.2552008622702,0
2008,1,16,1525,1625,60.0,DAL,SAT,248,393.9189920171194,1
2008,1,16,1125,1225,60.0,DAL,SAT,248,1001.4437064589513,0
2008,1,16,1730,1830,60.0,DAL,SAT,248,980.400773639472,0
2008,1,16,850,950,60.0,DAL,SAT,248,105.98422740831144,1
2008,1,16,2005,2105,60.0,DAL,SAT,248,1244.790203681313,0
2008,1,16,1350,1450,60.0,DAL,SAT,248,1490.2072212685785,0
2008,1,16,1610,1710,60.0,DAL,SAT,248,1033.6441382776356,1
2008,1,16,1415,1550,95.0,DAL,STL,546,679.6992377288643,0
2008,1,16,1715,1850,95.0,DAL,STL,546,665.8539019125807,0
2008,1,16,935,1110,95.0,DAL,STL,546,1538.3511286790508,1
2008,1,16,1030,1205,95.0,DAL,STL,546,669.6166437019335,1
2008,1,16,1855,2030,95.0,DAL,STL,546,576.0605038385273,0
2008,1,16,750,925,95.0,DAL,STL,546,346.05293697818547,1
2008,1,16,1210,1345,95.0,DAL,STL,546,1105.867862044397,0
2008,1,16,610,745,95.0,DAL,STL,546,877.0063045196065,1
2008,1,16,920,1015,55.0,DAL,TUL,237,704.6767961745446,1
2008,1,16,1505,1600,55.0,DAL,TUL,237,1621.2635794940759,1
2008,1,16,735,830,55.0,DAL,TUL,237,901.8612586727202,1
2008,1,16,1125,1220,55.0,DAL,TUL,237,747.4419066335853,1
2008,1,16,1625,1720,55.0,DAL,TUL,237,750.7117159257089,0
2008,1,16,2120,2215,55.0,DAL,TUL,237,280.9481196676626,0
2008,1,16,1835,1930,55.0,DAL,TUL,237,126.60167299708996,0
2008,1,16,2005,2120,75.0,DEN,ABQ,349,415.18510207015726,1
2008,1,16,820,935,75.0,DEN,ABQ,349,1791.0207549981803,1
2008,1,16,1435,1550,75.0,DEN,ABQ,349,1605.6900165991503,0
2008,1,16,1735,1955,140.0,DEN,AMA,358,738.5802748664869,1
2008,1,16,940,1200,140.0,DEN,AMA,358,414.7444804573693,1
2008,1,16,1320,1630,190.0,DEN,AUS,775,1652.4618020742748,1
2008,1,16,1035,1400,205.0,DEN,BNA,1013,545.3886348222476,1
2008,1,16,1655,2020,205.0,DEN,BNA,1013,1886.0664670478045,1
2008,1,16,1335,1850,315.0,DEN,BWI,1491,1847.7725655743864,0
2008,1,16,1720,2235,315.0,DEN,BWI,1491,1645.908316195089,0
2008,1,16,845,1400,315.0,DEN,BWI,1491,403.7823238639684,0
2008,1,16,1925,2245,200.0,DEN,HOU,883,731.4864248357663,1
2008,1,16,715,1035,200.0,DEN,HOU,883,750.3914809011011,1
2008,1,16,1250,1610,200.0,DEN,HOU,883,1949.3475815331687,0
2008,1,16,1235,1335,60.0,DEN,LAS,629,150.87918860447795,0
2008,1,16,1835,1930,55.0,DEN,LAS,629,583.5892971081007,1
2008,1,16,900,955,55.0,DEN,LAS,629,623.2761177991456,1
2008,1,16,1950,2045,55.0,DEN,LAS,629,742.8676519434565,0
2008,1,16,1640,1735,55.0,DEN,LAS,629,1647.2503620815992,1
2008,1,16,625,725,60.0,DEN,LAS,629,310.52401372679265,0
2008,1,16,1450,1550,60.0,DEN,LAS,629,1184.720046633113,0
2008,1,16,2055,2325,150.0,DEN,MCI,533,1476.0632920021988,1
2008,1,16,1505,1735,150.0,DEN,MCI,533,1033.5502303022124,1
2008,1,16,1125,1355,150.0,DEN,MCI,533,1849.1625842548829,0
2008,1,16,615,850,155.0,DEN,MCI,533,1853.1066177873886,1
2008,1,16,1040,1610,330.0,DEN,MCO,1545,1274.7912233847333,0
2008,1,16,1615,2140,325.0,DEN,MCO,1545,1330.6013633717419,1
2008,1,16,1215,1530,195.0,DEN,MDW,895,1977.427131067098,0
2008,1,16,1415,1730,195.0,DEN,MDW,895,1226.7385715343437,0
2008,1,16,630,950,200.0,DEN,MDW,895,757.5466428269467,0
2008,1,16,2020,2330,190.0,DEN,MDW,895,128.78740919676693,1
2008,1,16,850,1210,200.0,DEN,MDW,895,99.94393848235025,1
2008,1,16,1830,2145,195.0,DEN,MDW,895,285.8157054337627,0
2008,1,16,1755,1940,105.0,DEN,OAK,957,495.9474866737486,0
2008,1,16,710,855,105.0,DEN,OAK,957,1425.4480253480042,1
2008,1,16,1050,1235,105.0,DEN,OAK,957,1455.0410460483604,1
2008,1,16,1540,1725,105.0,DEN,OAK,957,424.9424604160981,0
2008,1,16,2010,2155,105.0,DEN,OAK,957,1612.9050756475924,1
2008,1,16,725,950,145.0,DEN,OKC,495,1434.2263289833802,0
2008,1,16,1335,1600,145.0,DEN,OKC,495,1316.7391566572198,1
2008,1,16,920,1120,120.0,DEN,PHX,602,635.0642129513315,0
2008,1,16,2040,2235,115.0,DEN,PHX,602,214.26919045935702,1
2008,1,16,1205,1400,115.0,DEN,PHX,602,1299.9311688006185,0
2008,1,16,640,840,120.0,DEN,PHX,602,1040.8424742818227,0
2008,1,16,1550,1745,115.0,DEN,PHX,602,1168.9428569885392,1
2008,1,16,1830,2025,115.0,DEN,PHX,602,1307.9284717283867,0
2008,1,16,745,950,125.0,DEN,SEA,1024,817.9676439662792,1
2008,1,16,1220,1425,125.0,DEN,SEA,1024,635.7832652649296,1
2008,1,16,1950,2155,125.0,DEN,SEA,1024,1050.7976280470011,1
2008,1,16,1555,1800,125.0,DEN,SEA,1024,857.7596775991467,1
2008,1,16,1300,1425,85.0,DEN,SLC,391,1428.0256120929653,1
2008,1,16,835,1020,105.0,DEN,SLC,391,1648.6938785469044,1
2008,1,16,700,845,105.0,DEN,SLC,391,351.80587379484683,0
2008,1,16,1715,1840,85.0,DEN,SLC,391,1508.99820379348,1
